HouseID,Description,City/Province,Location,Price,Bedrooms,Bathrooms,Floor Area,Land Area,Latitude,Longitude,Property Type,Storeys,Project
462,"RFO 1BR 2-Storey Rowhouse for Sale at Marytown Place in Santa Maria, Bulacan | B1 L23 (ROSE-INNER)",Santa Maria,"Santa Maria-San Jose Rd. Bulac, Santa Maria",1675000.0,1,1,44.0,40.0,14.8279751,121.0003891,Other,2,"Marytown Place in Santa Maria, Bulacan"
463,Modern Industrial House for sale in Antipolo boundary of Marikina,Antipolo,"Cupang, Antipolo",17890000.0,4,3,246.0,121.0,14.6360063,121.1240475,Other,0,
464,"Townhouse For Sale in The Alcove at Palmera Homes, Quezon City - Resort Style",Quezon City,"Santa Monica, Quezon City",18287829.0,3,3,176.0,79.0,14.7252015,121.043347,Townhouse,0,"Palmera Homes, Quezon City - Resort Style"
465,"3BR Single Attached-Complete House and Lot for Sale in Santa Maria, Bulacan | North Orchard Residences",Santa Maria,"Caysio Rd. Caysio, Santa Maria",5183808.0,3,2,75.3,80.0,14.8482305,120.969695,House and Lot,0,Orchard Residences
466,"3BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Cara w/ CB 118sqm",Subic,"Aningway Sacatihan, Subic",6249000.0,3,2,66.0,118.0,14.9131781,120.2282421,House and Lot,2,Camella Subic
467,For Sale: BF Resort Village House - Ready for Move In!,Las Pinas,"Almanza Dos, Las Pinas",18000000.0,4,3,382.0,192.0,14.42473245,121.0145735,Other,0,Resort Village House - Ready for Move In!
468,"RFO 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 96sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",5442000.0,2,2,53.0,96.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
469,3BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Cara w/ CB 104sqm,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",6346000.0,3,2,66.0,104.0,15.4777848,120.6140745,House and Lot,2,Camella Tarlac
470,"3BR Single Detached House and Lot for Sale in Lipa, Batangas | The Villages at Lipa - Sierra Village, SD103",Lipa,"Bugtong Na Pulo, Lipa",7367000.0,3,2,103.0,132.0,13.9984308,121.1674592,Single Detached,1,"The Villages at Lipa - Sierra Village, SD103"
471,"Duplex House and Lot Back to Back for Sale in Capas, Tarlac at Ajoya Capas",Capas,"Talaga, Capas",3192000.0,0,2,75.0,90.0,15.38374425,120.5870832,House and Lot,0,Ajoya Capas
472,"5BR Single Detached House and Lot for Sale in Mexico, Pampanga at Ajoya Pampanga",Mexico,"Eden, Mexico",6311000.0,5,3,107.0,141.0,15.1262529,120.6580131,Single Detached,1,Ajoya Pampanga
473,"3BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Cara w/ CB 99sqm",Subic,"Aningway Sacatihan, Subic",5706000.0,3,2,66.0,99.0,14.9131781,120.2282421,House and Lot,2,Camella Subic
474,"3-Bedroom House and Lot for Sale in Kawit, Cavite at Lancaster New City | GABRIELLE Model",Kawit,"San Sebastian, Kawit",6650000.0,3,2,84.0,120.0,14.4129793,120.8886677,House and Lot,0,Lancaster New City
475,"2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Ezabelle 74sqm",Subic,"Aningway Sacatihan, Subic",3984000.0,2,1,46.0,74.0,14.9131781,120.2282421,House and Lot,2,Camella Subic
476,Charming Loyola Grand Villas House and Lot for Sale in Quezon City,Quezon City,"Matandang Balara, Quezon City",110000000.0,12,12,1200.0,1000.0,14.6716797,121.0745345,House and Lot,0,
477,For Sale | Spacious 3-story Townhouse | Ametta Place | Pasig,Pasig,"Mercedes Ave, Pasig, 1600 Metro Manila 14.566745440863722, 121.09773643837426 San Miguel, Pasig",19500000.0,3,3,183.0,110.0,14.5693109,121.0810435,Townhouse,0,Spacious 3-story Townhouse
478,Prime Single House and Lot for Sale in Greenwoods Executive Village Cainta Pasig,Cainta,"Olive St, 1900 Cainta, Philippines San Juan, Cainta",18000000.0,6,4,244.0,158.0,14.5522068,121.1039604,House and Lot,0,Executive Village Cainta Pasig
479,"For Sale Two (2) Storey Townhouse with Roofdeck in Cupang, Antipolo",Marikina,"21 Stirrup St., Rancho Estate 2 Subd., Cupang, Antipolo City Concepcion Dos, Marikina",10900000.0,5,3,180.0,120.0,14.6400469,121.1272474,Townhouse,0,
480,4BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Dani w/ CB 110sqm,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",7201000.0,4,3,83.0,110.0,15.4777848,120.6140745,House and Lot,2,Camella Tarlac
481,"Erin Model House for Sale at Averdeen Estates NUVALI in Calamba City, Laguna",Calamba,"Laguerta, Calamba",,3,2,95.0,169.0,14.1727369,121.0852575,Other,0,"Averdeen Estates NUVALI in Calamba City, Laguna"
482,Old two-storey residential house For Sale Located at  Urdanenta  City,Urdaneta,"San Vicente, Urdaneta",4000000.0,3,2,60.0,247.0,15.9823552,120.5799421,Residential House,0,
483,"Hanna Model SF House For Sale in Camella Sierra Metro East, Antipolo City",Antipolo,"Dalig, Antipolo",,3,2,60.0,121.0,14.5730447,121.1864717,Other,0,"Camella Sierra Metro East, Antipolo City"
484,3 Bedroom House For Sale at Camella Urdanenta,Urdaneta,"Anonas, Urdaneta",6728000.0,3,2,66.0,99.0,15.9980269,120.5754414,Other,0,Camella Urdanenta
485,House For Sale Located at Camella Urdanenta City,Urdaneta,"Anonas, Urdaneta",8116000.0,4,3,83.0,121.0,15.9980269,120.5754414,Other,0,Camella Urdanenta City
486,"Townhouse For Sale at Jade Residences, Malagasang, Imus, Cavite",Imus,"Malagasang I-C, Imus",2688000.0,2,1,50.0,60.0,14.3905436,120.9273746,Townhouse,0,"Jade Residences, Malagasang, Imus, Cavite"
487,"3-Bedroom House and Lot for Sale in Kawit, Cavite at Lancaster New City | AIRA Model",Kawit,"San Sebastian, Kawit",5282600.0,3,2,80.0,92.0,14.4129793,120.8886677,House and Lot,0,Lancaster New City
488,For sale Preselling 2 Storey Modern Samantha 5 Bedrooms House in Muntinlupa,Muntinlupa,"Tunasan, Muntinlupa",16884800.0,5,3,195.0,240.0,14.3801129,121.0514828,Other,0,
489,"5 Bedroom House For Sale at Camella Urdaneta City, Pangasinan",Urdaneta,"Anonas, Urdaneta",11576000.0,5,3,166.0,154.0,15.9980269,120.5754414,Other,0,"Camella Urdaneta City, Pangasinan"
490,Advance Construction 5-Bedrooms House and Lot near Koronadal New Public Terminal,Koronadal,"Robredo Street San Isidro, Koronadal",10793502.0,5,3,166.0,143.0,6.4803979,124.8538871,House and Lot,0,
491,2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Criselle 66sqm,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",3900000.0,2,1,40.0,66.0,15.4777848,120.6140745,House and Lot,2,Camella Tarlac
492,"2 3 Bedroom House For Sale Locatee at Camella Urdanenta City,",Urdaneta,"Anonas, Urdaneta",6728000.0,3,2,66.0,99.0,15.9980269,120.5754414,Other,0,"Camella Urdanenta City,"
493,"2BR Single Attached House and Lot for Sale in Cabanatuan, Nueva Ecija at Ajoya Cabanatuan",Cabanatuan,"Valle Cruz, Cabanatuan",3957188.0,2,2,75.0,135.0,15.4799841,120.9920413,House and Lot,0,Ajoya Cabanatuan
494,"3 Bedrooms with Balcony for Sale in Alta Eminenza San Jose Del Monte, Bulacan",San Jose Del Monte,"Bayani Rd, 3023 San Jose Del Monte, Philippines Tungkong Mangga, San Jose Del Monte",5295000.0,3,1,102.0,63.0,14.8055218,121.0694935,Other,0,
495,2 Bedroom Single Attached at Mirasville Malasiqui,Malasiqui,"Banawang, Malasiqui",2250000.0,2,1,56.0,54.0,15.922827,120.4243958,Other,0,Mirasville Malasiqui
496,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 121sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",6079000.0,3,2,66.0,121.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
497,"3BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 142sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8271000.0,3,2,66.0,142.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
498,"BTS 3BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 117sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8158000.0,3,2,66.0,117.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
499,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 121sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",7474000.0,3,2,66.0,121.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
500,"Futura Homes San Pedro | 3BR Iris House and Lot for Sale in San Pedro, Laguna | Futura by Filinvest",San Pedro,"San Vicente Rd. San Vicente, San Pedro",10152900.0,3,2,,150.0,14.3556159,121.0479804,House and Lot,0,Futura Homes San Pedro
501,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 157sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",9431000.0,4,3,83.0,157.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
502,"For Sale 4BR House and Lot in Urdaneta, Pangasinan at Camella Urdaneta | Dana 110sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",6928000.0,4,3,85.0,110.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
503,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 154sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",10653000.0,5,3,142.0,154.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
504,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 132sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",9987000.0,5,3,142.0,132.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
505,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ella 145sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",7755000.0,5,3,100.0,145.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
506,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 154sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",11576000.0,5,3,166.0,154.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
507,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 133sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",10022000.0,5,3,142.0,133.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
508,"Valle Dulce | 1BR Bernice SA House and Lot for Sale in Calamba, Laguna | Futura by Filinvest",Calamba,"Pueblo Solana, Ciudad De Calamba Bubuyan, Calamba",1740000.0,1,1,29.2,70.0,14.1667422,121.1063562,House and Lot,0,Futura by Filinvest
509,"RFO 3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 89sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",5465000.0,3,2,66.0,89.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
510,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 125sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",7685000.0,3,2,66.0,125.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
511,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 101sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",6796000.0,3,2,66.0,101.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
512,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 100sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",6762000.0,3,2,66.0,100.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
513,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 100sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",6007000.0,3,2,66.0,100.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
514,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 174sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",10017000.0,4,3,83.0,174.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
515,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 246sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",9671000.0,4,3,85.0,246.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
516,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 110sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8259000.0,4,3,85.0,110.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
517,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 99sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",7820000.0,4,3,85.0,99.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
518,"44 sqm House and lot for sale in Bloomfield Terraces, Morong, Rizal | PAG-IBIG",Philippines Morong,"Morong, Calabarzon, Philippines Morong",1600000.0,2,1,44.0,36.0,14.5343846,121.1527061,House and Lot,0,PAG-IBIG
519,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 168sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",12160000.0,5,3,166.0,168.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
520,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 121sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",6721000.0,4,3,85.0,121.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
521,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 172sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",9948000.0,4,3,83.0,172.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
522,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 142sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8914000.0,4,3,83.0,142.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
523,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 130sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8500000.0,4,3,83.0,130.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
524,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ella 246sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",10050000.0,5,3,100.0,246.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
525,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 110sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",7617000.0,3,2,66.0,110.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
526,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 96sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",5896000.0,3,2,66.0,96.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
527,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 157sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8788000.0,3,2,66.0,157.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
528,"3BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 172sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",9306000.0,3,2,66.0,172.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
529,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 153sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8558000.0,3,2,66.0,153.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
530,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 246sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",9029000.0,3,2,66.0,246.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
531,"RFO 2BR Townhouse for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Margarita EU",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",4219000.0,2,1,46.0,56.0,16.0015834,120.5760561,Townhouse,0,Camella Urdaneta
532,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 141sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8879000.0,4,3,83.0,141.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
533,"RFO 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ezabelle 63sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",4948000.0,2,1,46.0,63.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
534,"BTS 5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 174sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",13459000.0,5,3,166.0,174.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
535,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 143sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",10367000.0,5,3,142.0,143.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
536,"BTS 5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 157sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",11940000.0,5,3,142.0,157.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
537,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 158sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",9370000.0,4,3,83.0,158.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
538,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 121sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8116000.0,4,3,83.0,121.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
539,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 130sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",7857000.0,3,2,66.0,130.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
540,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 99sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",6728000.0,3,2,66.0,99.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
541,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 140sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8202000.0,3,2,66.0,140.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
542,"BTS 5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 143sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",11286000.0,5,3,142.0,143.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
543,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 174sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",11483000.0,5,3,166.0,174.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
544,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 161sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",10987000.0,5,3,142.0,161.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
545,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 140sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8845000.0,4,3,83.0,140.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
546,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 125sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",8328000.0,4,3,83.0,125.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
547,"BTS 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ezabelle 63sqm",Urdaneta,"Macarthur Hwy Anonas, Urdaneta",4998000.0,2,1,46.0,63.0,16.0015834,120.5760561,House and Lot,0,Camella Urdaneta
548,"Brand New Modern 3 Storey House and Lot In BF Resort Village, Las Piñas City",Las Pinas,"Almanza Dos, Las Pinas",24300000.0,4,5,338.0,196.0,14.42473245,121.0145735,House and Lot,0,"Resort Village, Las Piñas City"
549,"Affordable House and Lot For Sale near Ayala Alabang, Muntinlupa City",Muntinlupa,"Alabang, Muntinlupa",10840000.0,3,3,140.0,240.0,14.4185637,121.0447216,House and Lot,0,
550,Rush Resale House and Lot In Nuvali Below Market Price Avida Woodhill Settings,Calamba,"Canlubang, Calamba",6800000.0,2,1,52.0,130.0,14.2160319,121.1080378,House and Lot,0,
551,"4 Bedroom Bungalow House For Sale in Sun Valley, Parañaque City",Paranaque,"Sun Valley, Paranaque",19500000.0,4,4,250.0,430.0,14.4888415,121.0325173,Other,0,"Sun Valley, Parañaque City"
552,San Miguel Village Makati City 4 Bedroom House and Lot for Sale,Makati,"San Miguel Village, Makati",78000000.0,4,2,300.0,325.0,14.56726465,121.0255189,House and Lot,0,Miguel Village Makati City 4 Bedroom House and Lot for Sale
553,A Modern Resort Inspired Townhomes Community in Antipolo City,Antipolo,"San Roque, Antipolo",6503750.0,3,3,103.0,60.0,14.5840694,121.1731457,Other,0,homes Community in Antipolo City
554,"Corner Commercial House & Lot for sale in Mansasa, Tagbilaran City",Tagbilaran,"Cpg Avenue Cor Katipunan Street Mansasa, Tagbilaran",40000000.0,10,8,,1574.0,9.6366905,123.862074,House and Lot,0,
555,"Gorgeous House and Lot For Sale in Fairview, Quezon City, Metro Manila",Quezon City,"Neopolitan, Fairview, Quezon City Fairview, Quezon City",45000000.0,6,6,600.0,600.0,14.7158481,121.0590995,House and Lot,0,
556,"House & Lot with Ocean and Mountain View for sale in Santa Maria, Ilocos Sur",Santa Maria,"Lingsat, Santa Maria",6500000.0,3,2,194.0,746.0,17.3756942,120.4536264,House and Lot,0,
557,Brand New Tagaytay Midlands House Overlooking Taal,Talisay,"Quiling, Talisay",69000000.0,3,4,370.0,807.0,14.0944452,121.038303,Other,0,
558,"For Sale: 4 Bedroom House and Lot in Villagio di Xavier, Biñan, Laguna",Binan,"Villagio Di Xavier Prima Casa , Binan, Laguna Mampalasan, Binan",8700000.0,4,4,100.0,140.0,14.3203462,121.0867847,House and Lot,0,
